统计年度,省,市,县,建筑编码,建筑名称,地址,竣工年度,建筑类型,建筑功能,层数,建筑面积,电,煤炭,天然气,液化石油气,人工煤气,供热量,制冷量
2015,320000,320600,320601,320601999000420021,南通市行政中心政府楼,南通市世纪大道6号,2008,4,,7,6966,585858,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420022,南通市行政中心市委大楼,南通市世纪大道6号,2008,4,,7,6966,569656,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420023,南通市崇川区科研技术培训中心,南通市跃龙南路36号,2008,4,,7,17000,4545544,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420024,南通市烈士陵园纪念馆,南通市钟秀中路100号,2013,4,,2,3900,787777,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420025,南通珠算博物馆,崇川区濠北路58号,2013,4,,2,6000,484844,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420026,南通市卫生局办公楼,南通市青年中路109号,2013,4,,7,5466,695421,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420027,南通市紫琅医院,南通市永和红星路10号,2013,4,,9,11000,595947,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420028,南通市委统战部海外联谊大夏,南通市现代大道6号,2013,4,,8,7800,1515418,0,0,0,0,0,0
2015,320000,320600,320601,320601999000420029,南通濠滨新天地体育文化园,南通市崇川区青年中路98号,2013,4,,5,15799,4215151,0,0,0,0,0,0
2015,320000,320600,320681,320681000000320001,恒亚建材商贸广场,汇龙镇,2015,3,2,5,47351,1900000,0,0,0,0,0,0
2015,320000,320600,320681,320681000000340001,人民医院病房及后勤综合楼,汇龙镇,2015,3,4,19,38113,3300000,0,0,0,0,0,0
2015,320000,320600,320682,320682000000130001,南通龙游湖碧桂园一期,如皋万寿南路306号,2015,1,,6,14538,2200000,239333,0,0,0,0,0
2015,320000,320600,320682,320682000000220001,如皋月星国际博览城A5#楼,如皋益寿南路118号,2015,2,2,2,3219,753400,74000,0,0,0,0,0
2015,320000,320600,320682,320682000000220002,如皋月星国际博览城A8#楼,如皋益寿南路118号,2015,2,2,2,13109,2190000,237000,0,0,0,0,0
2015,320000,320600,320682,320682000000220003,如皋月星国际博览城A9#楼,如皋益寿南路118号,2015,2,2,2,13109,2190000,237000,0,0,0,0,0
2015,320000,320600,320682,320682000000260001,如皋月星国际博览城A2#楼,如皋益寿南路118号,2015,2,2,2,2628,698400,73000,0,0,0,0,0
2015,320000,320600,320612,320683999000240001,江苏省南通市金沙镇人民政府,通州区金沙镇大庆路10号,2007,4,,6,20000,152638,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240002,江苏省南通市通州区人民检察院办公办案技术用房,南通市通州区世纪大道201号,2003,4,,9,15000,538736,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240003,江苏省南通市通州区公安局指挥中心大楼,通州区开发区杏园路1号,2008,4,,15,14791,1762966,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240004,江苏省南通市兴仁镇人民政府办公大楼,江苏省南通市通州区兴仁镇兴仁社区金通公路3168号,2007,4,,6,7000,249990,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240005,江苏省南通市通州区老公安局,通州市金沙镇朝阳路6号,1985,4,,5,5508,267066,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240006,江苏省南通市通州区财政大楼,通州区银河路66号,2000,4,,8,5200,384537,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240007,江苏省南通市通州区卫业大楼,南通市通州区金沙镇新金路,1997,4,,10,5160,183846,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240008,江苏省南通市通州区五甲镇人民政府机关办公楼,南通市通州区五甲镇白龙庙社区,2000,4,,4,5007,18250,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240009,江苏省南通市通州区广电办公大楼,金沙镇新金西路68号,1985,4,,6,3499,804134,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240010,江苏省南通市国土资源局通州分局,江苏省南通市通州区金沙镇大庆路36号,1993,4,,5,3319,14473,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240011,江苏省南通市通州区先锋镇人民政府办公大楼,南通市通州区先锋镇秦家埭村二组,1995,4,,4,3152,65426,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240012,江苏省南通市通州区交通运输局办公楼,南通市通州区银河路70号,1995,4,,7,3090,170912,0,0,0,0,0,0
2015,320000,320600,320612,320683999000240013,江苏省南通市通州区建工大厦,"南通市通州区新金路34号.8-12楼,3楼，19楼",1998,4,,19,3020,122090,0,0,0,0,0,0
2015,320000,320600,320612,320683999000340001,江苏省南通市通州区区委区政府办公大楼,江苏省南通市通州区朝霞路88号,2005,4,,16,93264,3489838,0,0,0,0,0,0
2015,320000,320600,320612,320683999000350001,江苏省南通市通州区龙宫,金沙镇建设路,2008,3,1,26,31637,1104600,0,0,0,0,0,0
2015,320000,320600,320612,320683999000350002,江苏省南通市通州区世纪广场,高新区世纪大道,2012,3,1,18,38181,8350,0,0,0,0,0,0
2015,320000,320600,320612,320683999000360001,江苏省南通市通州区大润发超市,金沙镇建设路,2007,3,2,5,39032,5845524,0,0,0,0,0,0
2015,320000,320600,320612,320683999000360002,江苏省南通市通州区江海阳光城购物中心,通吕公路99号,2012,3,2,6,24525,104465,0,0,0,0,0,0
2015,320000,320600,320612,320683999000370001,江苏省南通市通州区宙辉大酒店,高新区世纪大道,2010,3,3,18,34422,2431662,0,0,0,0,0,0
2015,320000,320600,320612,320683999000370002,江苏省南通家纺城大酒店,川姜镇志浩市场,2012,3,3,16,40770,726599,0,0,0,0,0,0
2015,320000,320600,320612,320683999000380001,江苏省南通市通州区人民医院门急诊医技楼,江苏省南通市通州区金沙镇建设路115号,2012,3,4,15,36626,8360228,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340001,审批中心,海门市北京中路600号,2009,4,,4,25000,1117500,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340002,海门市行政中心会展中心,海门市北京中路600号,2009,4,,3,30000,1021059,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340003,人民医院住院大楼,海门市人民西路253号,2008,3,4,16,21382,955003,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340004,政法大楼,海门镇政法南路99号,2009,4,,16,25290,938400,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340005,江海大厦,海门经济技术开发区广州路999号,2012,3,1,21,45000,3533294,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340006,海门市行政中心大楼,海门市北京中路600号,2009,4,,16,22000,995400,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340007,公安大楼,海门市海门镇政法南路99号,2009,4,,17,24000,1494800,0,0,0,0,0,0
2015,320000,320600,320684,320684999000340008,海港大厦,海门市海门港新区发展大道99号,2012,3,1,22,34000,3554382,0,0,0,0,0,0
2015,320000,320600,320684,320684999000350001,中南集团总部大楼,海门市上海路899号,2013,3,1,21,80827,5020000,0,152465,0,0,0,175237857
2015,320000,320600,320684,320684999000370001,东恒盛国际大酒店,南通市海门市北京中路777号,2012,3,3,25,95000,4382930,0,686710,0,0,0,0
2015,320000,320700,320703,320703000000130001,汇鸿大厦,中山西路1号,2007,1,,25,26000,190912,0,0,600,0,0,0
2015,320000,320700,320703,320703000000130002,山海绿苑,中山西路·151号,2011,1,,26,23000,76365,0,38000,0,0,0,0
2015,320000,320700,320703,320703000000310001,阳光国际中心A座,连云区海滨大道2号,2006,3,1,30,78000,322000,0,0,0,0,0,0
2015,320000,320700,320703,320703000000310002,阳光国际中心B座,连云区海滨大道2号,2006,3,1,30,78000,185200,0,0,0,0,0,0
2015,320000,320700,320703,320703000000310003,阳光国际中心C座,连云区海滨大道2号,2006,3,1,30,78000,412000,0,0,0,0,0,0
2015,320000,320700,320703,320703000000310004,阳光国际中心D座,连云区海滨大道2号,2006,3,1,30,78000,362000,0,0,0,0,0,0
2015,320000,320700,320703,320703000000310005,大陆桥国际商务大厦,海棠北路185号,2005,3,1,9,32000,542100,0,0,0,0,0,0
2015,320000,320700,320703,320703000000310006,金海国际,连云区海棠北路189,2012,3,1,35,76000,1200000,0,0,0,0,0,0
2015,320000,320700,320703,320703000000310007,金港湾大厦(航运中心）,连云区海棠北路209,2011,3,1,23,39000,120000,0,0,0,0,0,0
2015,320000,320700,320703,320703000000320001,嘉瑞宝大型商场,中山西路111,2014,3,2,4,53000,0,0,1000,0,0,0,0
2015,320000,320700,320703,320703000000330001,连云港神州宾馆,海棠北路215号,2002,3,3,6,29000,441960,0,0,0,0,0,0
2015,320000,320700,320703,320703000000330002,万山财富中心,中山路与海棠路交叉路口,2016,3,3,36,58400,0,0,0,0,0,0,0
2015,320000,320700,320703,320703000000330003,明珠开君国际酒店,连云区中山中路588号,2006,3,3,30,25000,0,0,306055,0,0,0,0
2015,320000,320700,320703,320703000000340001,149医院,海棠北路22号,2015,3,4,6,35000,786000,50000,0,0,0,0,0
2015,320000,320700,320703,320703000000340002,东方医院,中华西路57号,2014,3,4,21,47968,5767784,789000,0,0,0,0,0
2015,320000,320700,320706,320706000000310001,东泓大厦,连云港市海州区盐河北路29号,2015,3,1,19,26636,1200000,0,180,0,0,0,0
2015,320000,320700,320706,320706000000310002,东盛名都广场,朝阳东路2号,2009,3,1,12,50000,4770000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000310003,银泰泰达国际大厦,朝阳东路55号,2013,3,1,19,24000,980000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000310004,连云港日报社,　朝阳东路3号,2006,3,1,16,20673,750000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000310005,东盛阳光大厦,朝阳东路32-6号,2013,3,1,32,50100,1200000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000310006,振兴时代广场A座,海州区瀛洲路36号,2013,3,1,24,29456,580000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000310007,金海财富中心,朝阳东路32-7号,2014,3,1,26,31691,720000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000310008,世纪山水大厦,秦东门大街70号　,2011,3,1,13,27000,236745,0,0,0,0,0,0
2015,320000,320700,320706,320706000000320001,连云港市中央百货有限责任公司,海州区解放中路56号,1994,3,2,7,32201,4640000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000320002,乐天玛特朝阳路店,朝阳西路2号,2005,3,2,4,28972,3842220,0,746,0,0,0,0
2015,320000,320700,320706,320706000000320003,农工商超市,盐河北路23,2003,3,2,5,21000,862512,0,0,0,0,0,0
2015,320000,320700,320706,320706000000320004,连云港义乌小商品城,幸福路67号,2012,3,2,4,110000,75000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000320005,华联商厦,海连东路1号,1990,3,2,15,25555,2100000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000320006,龙河大厦,苍梧路6号,2001,3,2,23,30000,2020000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000320007,八佰城市走廊,巨龙南路59号,2012,3,2,18,74252,3848000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000320008,金宝农贸市场,连云港海州区海宁西路11号,2015,3,2,5,26000,361000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000330001,苏宁广场（酒店主塔楼）,通灌北路58号,2014,3,3,46,107280,15498442,0,214749,0,0,0,0
2015,320000,320700,320706,320706000000330002,国贸大厦（世纪缘酒店）,海连中路10号,2009,3,3,23,77977,789473,0,0,700000,0,0,0
2015,320000,320700,320706,320706000000330003,云台宾馆主楼,连云港市海州区苍梧路27号,2004,3,3,19,32000,2244660,0,0,0,0,0,0
2015,320000,320700,320706,320706000000340001,中医院门诊综合楼,连云港市海州区朝阳中路160号,2009,3,4,17,26000,4070855,0,0,0,0,0,0
2015,320000,320700,320706,320706000000340002,连云港市第一人民医院,通灌北路182号,2012,3,4,22,75054,12113851,0,0,0,0,0,0
2015,320000,320700,320706,320706000000350001,新华书店,朝阳东路27号,2013,3,5,15,28255,870000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000360001,江苏银行,　瀛洲路1号,2004,3,6,28,64000,800000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420001,海州区新坝镇镇政府办公楼,海州区新坝街44号,1987,4,,3,6720,105600,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420002,海州区浦南镇镇政府办公楼,海州区浦南镇中心路9号,1975,4,,3,3330,81800,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420004,海州区法院办公楼,海州区新建东路,2008,4,,5,19510,1227500,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420006,海州经济开发区管委会办公楼,海州区振兴路1号,2000,4,,6,14800,230000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420007,海州区宁海街道办事处办公楼,海州区宁海商业街37号,1986,4,,4,4850,89820,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420008,海州区板浦镇镇政府办公楼,板浦镇新区大道1号,2006,4,,5,4300,166700,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420009,海州区人民检察院办公办案综合楼,海州区龙西南路31号,1994,4,,5,6350,525529,0,3300,0,0,0,0
2015,320000,320700,320706,320706000000420010,"连云港市海洋与渔业局""三中心""办公楼",海州区朝阳中路14号,2008,4,,6,4083,85460,0,6500,0,0,0,0
2015,320000,320700,320706,320706000000420011,连云港市文化馆,朝阳中路60号,1993,4,,3,4000,89532,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420012,连云港市国税局综合楼,朝阳西路8号,1999,4,,12,9300,500000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420013,连云港市教育局,海州区苍梧路23号,2001,4,,7,13845,430000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420014,市检察院办公楼,朝阳东路19号,2005,4,,16,20000,900000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420015,市人力资源和社会保障局,朝阳东路1号,1985,4,,5,10092,460000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420016,市气象局,瀛洲路8号,2009,4,,11,8840,500000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420017,港城110,朝阳东路9号,2000,4,,19,17000,1640000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420018,市交通运输局办公楼,海连东路15号,1986,4,,6,5879,410000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420019,连云港市公安局综合楼,郁州南路90号,2008,4,,12,14000,1820000,0,0,0,0,0,0
2015,320000,320700,320706,320706000000420020,连云港市人力资源和社会保障局,朝阳东路22号,1999,4,,9,10590,43000,0,0,0,0,0,0
2015,320000,320700,320721,320721000000410001,赣榆区行政中心大楼,赣榆区黄海路299号,2010,4,,15,56000,3139980,0,12887,0,0,0,0
2015,320000,320700,320721,320721000000420001,财税业务楼,赣榆区青口镇黄海东路405号,2010,4,,15,15700,650000,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420002,赣榆县电信局通信综合楼,赣榆县区青口镇华中路66号,1989,4,,7,3976,1260000,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420003,l连云港市赣榆区农业委员会,连云港市赣榆区黄海路北侧6号地块,2008,4,,17,16944,293987,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420004,连云港市赣榆区市场监督管理局,连云港市赣榆区青口镇黄海东路0311号,2006,4,,7,5372,293670,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420005,连云港市赣榆区综和检验检测中心,连云港市赣榆区青口镇盛世路与需徐福路交叉,2014,4,,10,13266,250792,0,0,300,0,0,0
2015,320000,320700,320721,320721000000420006,赣榆区档案馆,连云港市赣榆区青口镇黄海东路302号,2010,4,,5,7500,211608,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420007,江苏省赣榆经济开发区科技孵化中心,赣榆区宁波路1号,2008,4,,12,13390,657208,0,4920,0,0,0,0
2015,320000,320700,320721,320721000000420008,国网江苏省电力公司连云港市赣榆区供电公司,连云港市赣榆区西关路74号,1986,4,,4,9868,766346,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420009,国网江苏省电力公司连云港市赣榆区供电公司,连云港市赣榆区黄海东路280号,2010,4,,6,7404,1065306,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420010,连云港市赣榆区财政局,连云港市赣榆区青口镇宁海路19号,1998,4,,4,3236,197000,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420011,海洋科技大厦,赣榆区黄海路310号,2008,4,,12,12601,48500,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420012,连云港市赣榆区教育大厦,连云港市赣榆区青口镇黄海东路409号,2009,4,,11,19065,1073380,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420013,赣榆客运总站综合办公楼,赣榆区徐福路与海城路交汇处,2013,4,,16,18450,831921,0,10660,0,0,0,0
2015,320000,320700,320721,320721000000420014,青口镇机关大楼,赣榆区青口镇宁海路17号,2003,4,,10,6800,710830,0,3800,0,0,0,0
2015,320000,320700,320721,320721000000420015,农行赣榆支行办公楼,赣榆区青口镇黄海路87号,1998,4,,8,7218,266000,0,0,0,4600,0,0
2015,320000,320700,320721,320721000000420016,政法综治中心,赣榆区盛世路,2010,4,,6,6000,280320,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420017,国税稽查局、一分局综合楼,连云港市赣榆区青口镇文化路12号,2012,4,,6,3537,348700,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420018,赣榆区检察院大楼,赣榆区青口镇宁海东路11号,2009,4,,10,10000,234928,0,288,0,0,0,0
2015,320000,320700,320721,320721000000420019,全民健身中心,连云港市赣榆区新城区时代东路,2010,4,,4,12894,124856,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420020,赣榆区博物馆,赣榆区青口镇黄海路,2010,4,,5,5000,91075,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420021,连云港市赣榆区图书馆,连云港市赣榆区青口镇黄海东路0404号,2011,4,,5,6000,16010,0,0,0,0,0,0
2015,320000,320700,320721,320721000000420022,赣榆区国土资源局教育培训中心,赣榆区青口镇华中路102号,2003,4,,9,5044,416229,0,0,0,0,0,0
